Sensor_1,Sensor_2,Sensor_3,x,x_pred
-0.1341438093118548,-0.28436140262742454,-0.3782306435885754,3000,3000
-0.11381087834436181,-0.23888717242651278,-0.3793146167957443,3000,3000
-0.06136021560372681,-0.18817811805131002,-0.3797211067484326,3000,3000
-0.02654525829408063,-0.13376767284580046,-0.3727769033900069,3000,3000
0.0016303746180168124,-0.09900103754684758,-0.36898299716491584,3000,3000
-0.0016477918032728753,-0.048212667653852535,-0.371591307694666,3000,3000
-0.0029756566827826222,-0.002685560441079249,-0.36966048041939636,3000,4000
0.0059044396989388105,0.03697219845506473,-0.3735221349699355,3000,4000
0.015240989632991718,0.08204985106701505,-0.38209229813911455,3000,4000
0.027772714433364955,0.11332660358310727,-0.38205842397639056,3000,4000
0.05246270203674931,0.14587240438387608,-0.3935078909771119,3000,3000
0.10234062657333418,0.17342132756373077,-0.3980131546194076,3000,3000
0.14918935935353744,0.2049624651391306,-0.3928981560480794,3000,3000
0.11636619936315588,0.14915077911929064,-0.38795252829037136,3000,3000
0.06939297925049859,0.115362368539776,-0.3858862043642057,3000,3000
0.023498649352442957,0.07895654587311582,-0.37938236512119233,3000,4000
-0.021026319888618243,0.039906872613379385,-0.3735898832953836,3000,3000
-0.03455394334862379,0.0033159804052038727,-0.3682038914222632,3000,3000
-0.03679471533279649,-0.04784252857082186,-0.3671199182150943,3000,3000
-0.034968901123470585,-0.09122811680320336,-0.36559558089251304,3000,3000
-0.038247067544760274,-0.1440786901587979,-0.3666456799369579,3000,3000
-0.03936745353684662,-0.19166800083417068,-0.36854263304950347,3000,3000
-0.07198313463980478,-0.235740990220752,-0.37108319525380556,3000,3000
-0.0987894068949078,-0.28491661125197054,-0.3750464722925168,3000,3000
-0.13020171045081025,-0.32986207133426704,-0.37450448568893235,3000,3000
-0.16713295241217507,-0.36322746581888954,-0.37928074263302025,3000,3000
-0.20759133545973768,-0.3927063999316899,-0.3727430292272829,3000,3000
-0.2417008645521443,-0.4098914287866856,-0.36752640816778265,3000,2000
-0.2646895252786568,-0.4295352386932422,-0.37010084453480874,3000,5000
-0.28693126201044505,-0.4448695721330846,-0.36474872682441234,3000,2000
-0.3019942292373837,-0.44526614972204603,-0.3649180976380325,3000,3000
-0.3083430831925397,-0.4605740446559576,-0.3636986277799675,3000,2000
-0.3144844582602723,-0.47567043154242306,-0.3626146545727986,3000,1000
-0.3171401880192918,-0.4994650868801095,-0.36593432251975333,3000,2000
-0.3169742049093531,-0.5230746726762805,-0.36471485266168835,3000,7000
-0.3167667260219297,-0.5321166417046014,-0.3702024670229808,3000,7000
-0.3117872327237681,-0.5335443210248625,-0.3706767053011172,3000,7000
-0.3154803569199046,-0.5349191233332622,-0.37050733448749706,3000,7000
-0.31518988647751184,-0.5345754227561623,-0.3696943545821204,3000,7000
-0.3162687766921135,-0.5389906532465997,-0.3665101832860618,3000,7000
-0.316725230244445,-0.5399688779660379,-0.36966048041939636,3000,7000
-0.31701570068683776,-0.5440139693734445,-0.3685087588867794,3000,7000
-0.31726467535174585,-0.5406827176261685,-0.3676619048186787,3000,7000
-0.3185095486762862,-0.5396251773889379,-0.36728928902871444,3000,7000
-0.31863403600874024,-0.5444634239742675,-0.3691184938158119,3000,7000
-0.31755514579413857,-0.5412379262507144,-0.3701347186975328,3000,7000
-0.32025237133064277,-0.5439082153497214,-0.3709815727656335,3000,7000
-0.3151068949225425,-0.5443576699505445,-0.3677635273068508,3000,7000
-0.3229910926446316,-0.5429035521243525,-0.36952498376850024,3000,7000
-0.31867553178622493,-0.5466578199665209,-0.37230266511187055,3000,3000
-0.3166837344669603,-0.5449921940928828,-0.37169293018283805,3000,3000
-0.32070882488297425,-0.5474774136503744,-0.3674925340050586,3000,8000
-0.32083331221542827,-0.5472923441088591,-0.3682377655849872,3000,8000
-0.32419447019168735,-0.5483234458401588,-0.3721332942982504,3000,4000
-0.3222856644273921,-0.5472659056029283,-0.36976210290756845,3000,8000
-0.3201693797756734,-0.5468693280139669,-0.3690507454903639,3000,8000
-0.3234060504194784,-0.5476624831918898,-0.3682716397477112,3000,8000
-0.31755514579413857,-0.5457324722589441,-0.3692878646294321,3000,3000
-0.3219951939849993,-0.5490637240062202,-0.36972822874484446,3000,4000
-0.3207918164379436,-0.5500948257375199,-0.3681022689340911,3000,3000
-0.3199204051107653,-0.5475567291681668,-0.3682377655849872,3000,8000
-0.32029386710812746,-0.5467371354843131,-0.370405711999325,3000,8000
-0.3225761348697848,-0.5498304406782123,-0.3682716397477112,3000,8000
-0.3226591264247542,-0.5491430395240124,-0.37121869190470164,3000,4000
-0.32353053775193247,-0.5489579699824971,-0.3647826009871364,3000,8000
-0.32174621932009123,-0.5502798952790353,-0.36918624214126,3000,3000
-0.3228666053121776,-0.5479533067571282,-0.36718766654054236,3000,8000
-0.3227421179797235,-0.5491166010180817,-0.3702024670229808,3000,4000
-0.32419447019168735,-0.548534953887605,-0.3702024670229808,3000,8000
-0.3231155799770857,-0.5486935849231895,-0.3678312756322989,3000,8000
-0.32353053775193247,-0.548746461935051,-0.36830551391043526,3000,8000
-0.3240284870817486,-0.5483234458401588,-0.36999922204663666,3000,8000
-0.3266842168407681,-0.5476889216978206,-0.3664763091233378,3000,8000
-0.3190074980061024,-0.5484820768757435,-0.36874587802584763,3000,3000
-0.3234475461969631,-0.5512845585044043,-0.36942336128032816,3000,3000
-0.32025237133064277,-0.54975112516042,-0.3706428311383932,3000,3000
-0.3236550250843865,-0.5505442803383429,-0.3692878646294321,3000,4000
-0.32776310705536976,-0.5517075745992964,-0.3689491230021918,3000,9000
-0.32838554371763995,-0.5510201734450967,-0.3724042876000426,3000,4000
-0.3224101517598461,-0.5496718096426277,-0.37121869190470164,3000,4000
-0.32373801663935586,-0.5493809860773894,-0.3702024670229808,3000,4000
-0.31776262468156197,-0.5509937349391659,-0.36840713639860734,3000,2000
-0.3240284870817486,-0.5500683872315891,-0.3708799502774614,3000,4000
-0.32456793218904945,-0.5505707188442737,-0.37010084453480874,3000,4000
-0.32556383084868173,-0.5509672964332352,-0.3748093531534486,3000,4000
-0.3268916957281915,-0.5510466119510274,-0.3687797521885717,3000,9000
-0.32398699130426395,-0.553769778061896,-0.36888137467674376,3000,3000
-0.32377951241684055,-0.550755788385789,-0.3670182957269222,3000,9000
-0.3228666053121776,-0.5531088154136269,-0.36779740146957485,3000,3000
-0.32473391529898815,-0.5518133286230195,-0.3676619048186787,3000,9000
-0.32128976576775975,-0.5503856493027584,-0.3678312756322989,3000,3000
-0.32087480799291296,-0.5495660556189047,-0.36986372539574053,3000,3000
-0.3192564726710105,-0.5516282590815041,-0.3682377655849872,3000,3000
-0.3267257126182528,-0.5525271682831501,-0.36705216988964623,3000,9000
-0.3201693797756734,-0.5496189326307662,-0.37145581104376985,3000,3000
-0.3238625039718099,-0.5525271682831501,-0.36803452060864306,3000,3000
-0.32232716020487673,-0.551205242986612,-0.3690507454903639,3000,3000
-0.3253148561837737,-0.5533467619670037,-0.3713880627183218,3000,3000
-0.3273066535030383,-0.553426077484796,-0.37043958616204903,4000,3000
-0.3254393435162277,-0.5508879809154428,-0.3674925340050586,4000,9000
-0.3261862675109519,-0.5525536067890808,-0.36982985123301654,4000,3000
-0.32431895752414136,-0.5525007297772193,-0.3686103813749515,4000,3000
-0.32763861972291575,-0.5516811360933657,-0.3686103813749515,4000,9000
-0.3259372928460439,-0.5498040021722815,-0.36864425553767555,4000,8000
-0.3292984508223029,-0.5519719596586041,-0.36667955409968195,4000,9000
-0.3259787886235285,-0.5527122378246655,-0.37253978425093875,4000,3000
-0.3217877150975759,-0.5505442803383429,-0.3695588579312243,4000,3000
-0.32498288996389624,-0.5532674464492114,-0.3678312756322989,4000,3000
-0.3254393435162277,-0.5550388263465725,-0.3685087588867794,4000,3000
-0.3228666053121776,-0.5523949757534963,-0.3688475005140197,4000,3000
-0.3263937463983754,-0.5508879809154428,-0.3714896852064939,4000,4000
-0.32884199726997143,-0.551205242986612,-0.3730140225290751,4000,4000
-0.3254808392937124,-0.5529237458721116,-0.36756028233050664,4000,3000
-0.3265182337308294,-0.5515489435637119,-0.3690507454903639,4000,4000
-0.32784609861033914,-0.5522892217297732,-0.3690846196530879,4000,9000
-0.32336455464199376,-0.5532145694373499,-0.3714896852064939,4000,3000
-0.32539784773874303,-0.5517604516111579,-0.36806839477136705,4000,9000
-0.3255223350711971,-0.5531881309314192,-0.3721671684609744,4000,3000
-0.3269331915056762,-0.5518662056348811,-0.3683393880731593,4000,9000
-0.3259372928460439,-0.5529766228839731,-0.3725059100882147,4000,3000
-0.32481690685395753,-0.553320323461073,-0.36657793161150987,4000,3000
-0.3212067742127904,-0.5517340131052272,-0.37169293018283805,4000,2000
-0.3287175099375174,-0.552421414259427,-0.3690507454903639,4000,9000
-0.3266427210632834,-0.552421414259427,-0.36695054740147415,4000,9000
-0.32697468728316087,-0.5544571792160958,-0.36789902395774693,4000,3000
-0.3263937463983754,-0.5555411579592571,-0.36986372539574053,4000,2000
-0.32900798037991014,-0.5549595108287803,-0.3691184938158119,4000,3000
-0.32813656905273186,-0.5522363447179117,-0.3706767053011172,4000,4000
-0.3263522506208907,-0.5530823769076961,-0.3694572354430522,4000,3000
-0.3222856644273921,-0.5532674464492114,-0.367932898120471,4000,3000
-0.329547425487211,-0.5522627832238425,-0.37060895697566915,4000,4000
-0.32124826999027506,-0.5531352539195576,-0.36742478567961057,4000,3000
-0.3234475461969631,-0.5536111470263114,-0.3665101832860618,4000,3000
-0.3224101517598461,-0.5539019705915498,-0.36657793161150987,4000,3000
-0.3300868705945118,-0.5550652648525033,-0.3690507454903639,4000,3000
-0.3263522506208907,-0.5539019705915498,-0.3690846196530879,4000,3000
-0.3257298139586205,-0.5534789544966575,-0.3714896852064939,4000,3000
-0.32738964505800766,-0.553769778061896,-0.37037183783660094,4000,3000
-0.33187118902635304,-0.5538226550737575,-0.3684410105613314,4000,4000
-0.3287590057150021,-0.5525271682831501,-0.3717606785082861,4000,4000
-0.3238210081943252,-0.552209906211981,-0.36671342826240594,4000,9000
-0.32788759438782383,-0.5531088154136269,-0.3688475005140197,4000,4000
-0.3228251095346929,-0.5544836177220266,-0.36705216988964623,4000,3000
-0.32813656905273186,-0.554985949334711,-0.3705412086502211,4000,2000
-0.3264767379533447,-0.552765114836527,-0.3694572354430522,4000,3000
-0.3268501999507068,-0.5539019705915498,-0.36891524883946775,4000,3000
-0.32477541107647284,-0.5559112970422877,-0.3725059100882147,4000,2000
-0.326310754843406,-0.5543249866864419,-0.3710154469283575,4000,2000
-0.32489989840892686,-0.5541134786389958,-0.3714896852064939,4000,2000
-0.32813656905273186,-0.5560170510660107,-0.3682716397477112,4000,2000
-0.3246509237440188,-0.5537169010500345,-0.3706428311383932,4000,2000
-0.3265597295083141,-0.553875532085619,-0.3673570373541625,4000,3000
-0.3297134085971497,-0.5538490935796883,-0.36999922204663666,4000,3000
-0.3222441686499074,-0.5526857993187346,-0.370473460324773,4000,2000
-0.32390399974929457,-0.5533996389788652,-0.3692878646294321,4000,3000
-0.32718216617058427,-0.5549595108287803,-0.36918624214126,4000,2000
-0.325273360406289,-0.5546951257694727,-0.3686103813749515,4000,3000
-0.3261862675109519,-0.5556733504889109,-0.36403736940720777,4000,16000
-0.3259372928460439,-0.556545821184626,-0.36986372539574053,4000,2000
-0.330584819924328,-0.5523420987416348,-0.3682716397477112,4000,9000
-0.32643524217586,-0.5525007297772193,-0.367932898120471,4000,9000
-0.32489989840892686,-0.553769778061896,-0.36742478567961057,4000,3000
-0.32792909016530847,-0.5396516158948687,-0.36508746845165263,4000,8000
-0.31884151489616364,-0.5156983295215978,-0.36874587802584763,4000,6000
-0.31747215423916925,-0.48539980172494374,-0.3651890909398247,4000,1000
-0.3132810807132166,-0.4639581734150952,-0.361903297155594,4000,2000
-0.3129076187158545,-0.433236629523549,-0.3616323038538018,4000,3000
-0.3069737225355453,-0.4090982736087627,-0.3676619048186787,4000,3000
-0.3064342774282445,-0.38067687973319286,-0.3659681966824774,4000,3000
-0.29303114130069297,-0.3431342013115099,-0.3652907134279968,4000,3000
-0.28979447065688796,-0.3079709884235956,-0.3715235593692179,4000,5000
-0.27680629230418324,-0.2824049531885481,-0.37528359143158496,4000,5000
-0.26311268573423896,-0.24203335463227352,-0.3761643196624097,4000,5000
-0.24481304786349528,-0.196532685925431,-0.37613044549968566,4000,5000
-0.225683494443058,-0.1462730861510512,-0.3788065043548839,4000,4000
-0.21460412185464853,-0.08620480067635847,-0.3742334923871401,4000,4000
-0.16866829617910822,-0.023254718055212592,-0.3718961751591822,4000,4000
-0.16169700556168207,0.052729547989799265,-0.3632582636645551,4000,4000
-0.14455924946050938,0.10573875238097838,-0.3627501512236947,4000,4000
-0.15655152915358178,0.1587479567721575,-0.3600402182057725,4000,4000
-0.16194598022659012,0.2187104882231272,-0.3592272383003958,4000,4000
-0.16522414664787982,0.2760291690810206,-0.36610369333337345,4000,4000
-0.17003765683610264,0.334801967765106,-0.36610369333337345,4000,4000
-0.16451871843064025,0.3918033865518303,-0.37426736654986414,4000,4000
-0.1522359682951751,0.44631958578106284,-0.3865298134559622,4000,4000
-0.130492180893203,0.5132883213036846,-0.3921529244681508,4000,4000
-0.10227505220362088,0.536422013993102,-0.38659756178141025,4000,4000
-0.11999374918957907,0.45292921226375354,-0.3788065043548839,4000,4000
-0.14870882720897735,0.3860133537529932,-0.3692878646294321,4000,4000
-0.17638651079125864,0.3280072717409,-0.36413899189537985,4000,4000
-0.19418819933218617,0.26066839713524753,-0.3611241914129414,4000,4000
-0.19663645020378226,0.20242436856977739,-0.3584481325577432,4000,4000
-0.1831503225212614,0.13820523766395493,-0.3568899210724379,4000,4000
-0.177631384115799,0.08011984013406938,-0.3559075703534411,4000,5000
-0.17514163746671824,0.017196196018854266,-0.36244528375917845,4000,4000
-0.1638547859908854,-0.044246891764238135,-0.3626146545727986,4000,4000
-0.18422921273586307,-0.10502901689906147,-0.3690846196530879,4000,4000
-0.19991461662507196,-0.1606556333773861,-0.3708799502774614,4000,4000
-0.2201645560375956,-0.22334133093922434,-0.3727769033900069,4000,4000
-0.24697082829269862,-0.2727020215119582,-0.37128644023014973,4000,5000
-0.27344513432792417,-0.3138138982342941,-0.37027021534842885,4000,6000
-0.29742969371406897,-0.3391948639278263,-0.36830551391043526,4000,1000
-0.3095879565170801,-0.37388218370898685,-0.3645793560107922,4000,3000
-0.32124826999027506,-0.39952753446182665,-0.3623097871082824,4000,3000
-0.3275141323904617,-0.416421739751584,-0.35729641102512627,4000,2000
-0.33050182836935865,-0.43773117553177865,-0.3581093909305029,4000,2000
-0.32440194907911074,-0.4574543009561276,-0.3591594899749478,4000,2000
-0.32821956060770124,-0.4851354166656361,-0.3576012784896425,4000,1000
-0.3225346390923001,-0.511335976043022,-0.3620049196437661,4000,6000
-0.32444344485659543,-0.5259829083286645,-0.36634081247244166,4000,7000
-0.3196299346683726,-0.5244230364787494,-0.36718766654054236,4000,7000
-0.31767963312659264,-0.5284152508742945,-0.3664763091233378,4000,7000
-0.32050134599555086,-0.5320373261868091,-0.3671199182150943,4000,7000
-0.3231155799770857,-0.5312970480207477,-0.3688475005140197,4000,7000
-0.3252318646288043,-0.5348398078154699,-0.368000646445919,4000,7000
-0.3193394642259798,-0.5325660963054243,-0.367932898120471,4000,7000
-0.32187070665254525,-0.5334385670011395,-0.36695054740147415,4000,7000
-0.3252318646288043,-0.5366376262187618,-0.36986372539574053,4000,7000
-0.32514887307383494,-0.535606524487462,-0.36667955409968195,4000,7000
-0.32477541107647284,-0.5393343538236995,-0.3688475005140197,4000,7000
-0.3230325884221163,-0.5404712095787223,-0.3693556129548801,4000,7000
-0.323198571532055,-0.5401539475075532,-0.36606981917064946,4000,7000
-0.32415297441420265,-0.5392021612940457,-0.36938948711760416,4000,7000
-0.32817806483021655,-0.5397573699185918,-0.36437611103444806,4000,8000
-0.32477541107647284,-0.542956429136214,-0.37077832778928926,4000,7000
-0.3253148561837737,-0.5399953164719686,-0.3656294550552371,4000,7000
-0.32738964505800766,-0.5416080653337452,-0.3654600842416169,4000,8000
-0.32460942796653414,-0.5409471026854761,-0.3693556129548801,4000,7000
-0.32743114083549235,-0.5429035521243525,-0.36840713639860734,4000,8000
-0.32087480799291296,-0.5436702687963446,-0.3715574335319419,4000,7000
-0.3267672083957375,-0.5446220550098521,-0.36898299716491584,4000,8000
-0.3229910926446316,-0.5448600015632289,-0.3664763091233378,4000,8000
-0.3228666053121776,-0.5443312314446137,-0.36803452060864306,4000,7000
-0.322161177094938,-0.543961092361583,-0.36461323017351627,4000,8000
-0.322036689762484,-0.5458911032945287,-0.36938948711760416,4000,8000
-0.3232400673095397,-0.5422425894760834,-0.36803452060864306,4000,7000
-0.32415297441420265,-0.5440932848912369,-0.36796677228319496,4000,7000
-0.325273360406289,-0.5456531567411518,-0.36806839477136705,4000,8000
-0.3259372928460439,-0.5439875308675137,-0.36762803065595473,4000,8000
-0.32332305886450907,-0.5435909532785523,-0.36982985123301654,4000,7000
-0.32137275732272913,-0.5441726004090292,-0.36752640816778265,4000,7000
-0.3232400673095397,-0.5468164510021054,-0.36938948711760416,4000,8000
-0.32170472354260654,-0.5462083653656978,-0.3727769033900069,4000,4000
-0.3228251095346929,-0.5462612423775594,-0.3700330962093607,4000,8000
-0.322161177094938,-0.5488786544647049,-0.3654600842416169,4000,8000
-0.32373801663935586,-0.5450186325988136,-0.36959273209394833,4000,8000
-0.32763861972291575,-0.5464991889309362,-0.36847488472405543,4000,8000
-0.3226591264247542,-0.5463405578953516,-0.36620531582154553,4000,8000
-0.32780460283285445,-0.5496189326307662,-0.37111706941652955,4000,4000
-0.32436045330162605,-0.5482176918164358,-0.37050733448749706,4000,8000
-0.32390399974929457,-0.5447013705276443,-0.36881362635129566,4000,8000
-0.32398699130426395,-0.5501741412553123,-0.3701347186975328,4000,4000
-0.32431895752414136,-0.5458911032945287,-0.36576495170613316,4000,8000
-0.3238625039718099,-0.54697508203769,-0.364342236871724,4000,8000
-0.32357203352941716,-0.5491166010180817,-0.36742478567961057,4000,8000
-0.32398699130426395,-0.5504120878086891,-0.3700330962093607,4000,4000
-0.3255223350711971,-0.5479797452630589,-0.3678312756322989,4000,8000
-0.3264767379533447,-0.5486935849231895,-0.3685765072122275,4000,8000
-0.32460942796653414,-0.5464463119190747,-0.36684892491330207,4000,8000
-0.32357203352941716,-0.5478475527334051,-0.36806839477136705,4000,8000
-0.32510737729635025,-0.5481648148045742,-0.3678651497950229,4000,8000
-0.3227836137572082,-0.548297007334228,-0.36508746845165263,4000,8000
-0.32207818553996864,-0.5486671464172588,-0.37169293018283805,4000,4000
-0.32535635196125834,-0.5500683872315891,-0.36667955409968195,4000,9000
-0.3265597295083141,-0.5480326222749204,-0.37629981631330583,4000,4000
-0.3238625039718099,-0.5482705688282973,-0.3686103813749515,4000,8000
-0.32153874043266784,-0.5495396171129739,-0.371659056020114,4000,3000
-0.32440194907911074,-0.5489844084884279,-0.371659056020114,4000,4000
-0.32494139418641155,-0.5489315314765664,-0.36789902395774693,4000,8000
-0.32759712394543106,-0.5520512751763964,-0.3687120038631236,4000,9000
-0.32809507327524723,-0.54975112516042,-0.37027021534842885,4000,4000
-0.3254393435162277,-0.5511788044806812,-0.36952498376850024,5000,4000
-0.3268501999507068,-0.5496982481485585,-0.3700669703720847,5000,4000
-0.32772161127788507,-0.5503592107968276,-0.3681022689340911,5000,9000
-0.33066781147929736,-0.5493281090655279,-0.36942336128032816,5000,9000
-0.3298378959296038,-0.5500683872315891,-0.3730140225290751,5000,4000
-0.3252318646288043,-0.5504385263146199,-0.36481647514986043,5000,9000
-0.3219536982075146,-0.5512845585044043,-0.36803452060864306,5000,3000
-0.3275141323904617,-0.550861542409512,-0.3669166732387501,5000,9000
-0.3295059297097263,-0.553531831508519,-0.3699314737211886,5000,3000
-0.3275141323904617,-0.5512581199984735,-0.3662730641469936,5000,9000
-0.32170472354260654,-0.5501212642434508,-0.3669166732387501,5000,8000
-0.3267257126182528,-0.5498833176900738,-0.36915236797853596,5000,4000
-0.3256883181811358,-0.5528179918483885,-0.36789902395774693,5000,3000
-0.32577130973610513,-0.5514431895399888,-0.3669844215641982,5000,9000
-0.3270576788381302,-0.5503592107968276,-0.3703040895111529,5000,4000
-0.32643524217586,-0.5509672964332352,-0.36898299716491584,5000,4000
-0.32759712394543106,-0.5502534567731046,-0.3681022689340911,5000,9000
-0.32502438574138093,-0.552209906211981,-0.3673570373541625,5000,9000
-0.3262277632884366,-0.550861542409512,-0.37314951917997125,5000,4000
-0.3253148561837737,-0.5513374355162658,-0.3677635273068508,5000,9000
-0.32643524217586,-0.5514696280459196,-0.3654262100788929,5000,9000
-0.32880050149248674,-0.549856879184143,-0.3683393880731593,5000,9000
-0.32801208172027785,-0.5489844084884279,-0.370473460324773,5000,4000
-0.3232400673095397,-0.5513903125281273,-0.365527832567065,5000,9000
-0.3260202844010132,-0.5483498843460896,-0.36762803065595473,5000,8000
-0.32353053775193247,-0.5519983981645349,-0.36745865984233456,5000,9000
-0.3229910926446316,-0.5503063337849661,-0.37077832778928926,5000,3000
-0.3289249888249408,-0.5504385263146199,-0.36891524883946775,5000,9000
-0.3267257126182528,-0.5510466119510274,-0.36888137467674376,5000,9000
-0.32726515772555365,-0.550861542409512,-0.3685087588867794,5000,9000
-0.32801208172027785,-0.5510730504569582,-0.36918624214126,5000,9000
-0.32539784773874303,-0.549856879184143,-0.3662391899842696,5000,8000
-0.32489989840892686,-0.5523420987416348,-0.3696266062566724,5000,3000
-0.32755562816794637,-0.5509144194213735,-0.3707444536265653,5000,4000
-0.3226591264247542,-0.5522892217297732,-0.36840713639860734,5000,3000
-0.323074084199601,-0.5532410079432807,-0.3687797521885717,5000,3000
-0.32440194907911074,-0.5507822268917197,-0.3682377655849872,5000,4000
-0.32502438574138093,-0.5510730504569582,-0.366815050750578,5000,9000
-0.3236135293069018,-0.5518926441408118,-0.3651890909398247,5000,9000
-0.32755562816794637,-0.5527386763305963,-0.3671537923778183,5000,9000
-0.3234475461969631,-0.5488786544647049,-0.36756028233050664,5000,8000
-0.3201693797756734,-0.5502798952790353,-0.37162518185738996,5000,3000
-0.3263937463983754,-0.5529237458721116,-0.36813614309681514,5000,4000
-0.32336455464199376,-0.5540606016271343,-0.3727091550645589,5000,2000
-0.32502438574138093,-0.5539019705915498,-0.36657793161150987,5000,3000
-0.3222026728724227,-0.5514431895399888,-0.3687120038631236,5000,3000
-0.32211968131745333,-0.5537962165678267,-0.370405711999325,5000,2000
-0.3261032759559826,-0.5492487935477356,-0.37043958616204903,5000,4000
-0.32419447019168735,-0.5516282590815041,-0.37010084453480874,5000,3000
-0.3236550250843865,-0.5491430395240124,-0.36559558089251304,5000,8000
-0.3257298139586205,-0.5507029113739275,-0.37172680434556205,5000,4000
-0.3258543012910745,-0.5516546975874349,-0.36742478567961057,5000,9000
-0.3289249888249408,-0.553875532085619,-0.3707105794638412,5000,3000
-0.32556383084868173,-0.5522627832238425,-0.3669844215641982,5000,9000
-0.32415297441420265,-0.5522627832238425,-0.3662391899842696,5000,9000
-0.32838554371763995,-0.5532674464492114,-0.3673909115168865,5000,9000
-0.33046033259187396,-0.5495396171129739,-0.36508746845165263,5000,9000
-0.32577130973610513,-0.5516546975874349,-0.3677296531441268,5000,9000
-0.32473391529898815,-0.5516811360933657,-0.36728928902871444,5000,9000
-0.3255223350711971,-0.5518926441408118,-0.37077832778928926,5000,3000
-0.32772161127788507,-0.55287086886025,-0.3660359450079254,5000,9000
-0.3229495968671469,-0.5526329223068731,-0.3692878646294321,5000,3000
-0.32772161127788507,-0.5525800452950116,-0.36644243496061374,5000,9000
-0.331746701693899,-0.5508086653976505,-0.36796677228319496,5000,9000
-0.3226176306472695,-0.5293405985818712,-0.3675941564932307,5000,7000
-0.32643524217586,-0.4949705408718798,-0.3620049196437661,5000,1000
-0.32900798037991014,-0.47923962984307605,-0.36142905887745763,5000,1000
-0.3234475461969631,-0.45317126299534405,-0.3597692249039803,5000,2000
-0.32772161127788507,-0.42160368691401345,-0.35868525169681137,5000,2000
-0.3229495968671469,-0.38755089127519116,-0.35973535074125623,5000,3000
-0.3230325884221163,-0.35228192436355377,-0.35794002011688275,5000,3000
-0.31759664157162326,-0.3119896413250715,-0.36095482059932127,5000,4000
-0.3149409118126038,-0.2709570801205279,-0.3640712435699318,5000,4000
-0.30996141851444226,-0.2259851815323006,-0.36329213782727915,5000,5000
-0.29444199773517205,-0.18355137951342654,-0.3651890909398247,5000,5000
-0.2924916961933921,-0.12927312683757083,-0.36031121150756473,5000,5000
-0.27900556851087127,-0.06233082982087979,-0.35912561581222374,5000,5000
-0.281370827827498,-0.004430501832509584,-0.35804164260505483,5000,5000
-0.2541081020200635,0.07446199986488616,-0.3477438971369504,5000,5000
-0.2504979693788964,0.1402674411265544,-0.3371074100416057,5000,5000
-0.24257227587932256,0.21350210255476695,-0.3315181731921411,5000,5000
-0.2547305386823337,0.2682298098314456,-0.32474334064733557,5000,5000
-0.265311961940927,0.32353916423860113,-0.32603055883084864,5000,5000
-0.26946153968939496,0.39019063769005374,-0.33046807414769624,5000,5000
-0.27742872896645343,0.4511578323663924,-0.33314413300289447,5000,5000
-0.27742872896645343,0.517148343169576,-0.34201916363658974,5000,5000
-0.27323765544050077,0.5947453580763644,-0.35207978996562594,5000,5000
-0.2579672093261387,0.6764403414024209,-0.35648343111974956,5000,5000
-0.2516183553709827,0.6897389098855946,-0.3501489626903564,5000,5000
-0.26053994753018883,0.5849631108819822,-0.3448645933054081,5000,5000
-0.27290568922062336,0.4901810671201981,-0.33558307271902443,5000,5000
-0.28340412092424727,0.41105061886942545,-0.333787742094651,5000,5000
-0.29303114130069297,0.3441347603586652,-0.3271822803634656,5000,5000
-0.2850224562461498,0.27349107251166743,-0.3241674798810271,5000,5000
-0.2726152187782306,0.2106467439142446,-0.32728390285163766,5000,5000
-0.2612868715249131,0.1443125325339611,-0.3295534717541475,5000,5000
-0.2498340369391415,0.09056304997672063,-0.3364638009498492,5000,6000
-0.25132788492859,0.020051554659376632,-0.3455420765598886,5000,6000
-0.26004199820037266,-0.05664655104576582,-0.35207978996562594,5000,6000
-0.2677602128125231,-0.11568373478915882,-0.3576351526523665,5000,5000
-0.27394308365774034,-0.1692745863108147,-0.365561706729789,5000,5000
-0.29141280597879043,-0.22759793039407714,-0.36095482059932127,5000,6000
-0.3080111169726623,-0.2824049531885481,-0.363088892850935,5000,5000
-0.3205843375505202,-0.3160347327324782,-0.35902399332405166,5000,6000
-0.3335725159032249,-0.3487391645688316,-0.3549252196344443,5000,3000
-0.3364357245496678,-0.3863875970142376,-0.3504199559921486,5000,3000
-0.33394597790058705,-0.4143595362889845,-0.34977634690039205,5000,2000
-0.33456841456285724,-0.4395554324410013,-0.35018283685308044,5000,2000
-0.33452691878537255,-0.46155226937539584,-0.3538751205899994,5000,2000
-0.33004537481702717,-0.4866952885155511,-0.35644955695702557,5000,1000
-0.32353053775193247,-0.5122613237505986,-0.3585836292086393,5000,7000
-0.32025237133064277,-0.5263001703998336,-0.36010796653122057,5000,7000
-0.3267257126182528,-0.5229953571584882,-0.3637325019426915,5000,7000
-0.32759712394543106,-0.5240264588897879,-0.3634953828036233,5000,7000
-0.323074084199601,-0.5259564698227337,-0.3640034952444837,5000,7000
-0.3232400673095397,-0.5277542882260255,-0.36671342826240594,5000,7000
-0.323198571532055,-0.5296049836411789,-0.3649519718007565,5000,7000
-0.32411147863671796,-0.533940898613824,-0.36752640816778265,5000,7000
-0.32062583332800487,-0.5309004704317862,-0.3659004483570293,5000,7000
-0.32357203352941716,-0.5334121284952087,-0.36593432251975333,5000,7000
-0.3240699828592333,-0.5368755727721386,-0.36437611103444806,5000,7000
