Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
83610.5,91624,79916.25,82031.25,0,0,2.737345219
83605.5,91645.5,79940,82033.25,0,0,2.753002167
83593.5,91618.5,79921.75,82046.5,0,0,2.769003153
83581,91637.5,79919.25,82032.25,0,0,2.783675671
83593,91616.5,79930.75,82036,0,0,2.800531864
83589.5,91613.25,79916.25,82041.25,0,0,2.816792488
83589,91620.5,79922.5,82028,0,0,2.832067728
83588.75,91621.75,79939.25,82035.5,0,0,2.846563816
83601.5,91619.5,79905.25,82051,0,0,2.862611055
83586.75,91632,79915.75,82049.5,0,0,2.878597975
83593.5,91613,79927.25,82038.5,0,0,2.893277407
83597,91620.25,79920,82066.75,0,0,2.909364462
83621,91630,79927.25,82054,0,0,2.9243958
83586.75,91604,79928.25,82038,0,0,2.93961978
83587.25,91621.5,79913,82057.5,0,0,2.955373287
83580.5,91609.25,79926.75,82038.75,0,0,2.970961094
83599.5,91597.75,79912.5,82034,0,0,2.986386776
83610.75,91618,79924,82052.75,0,0,3.002491236
83607.75,91604.5,79943.5,82031.25,0,0,3.01832509
83610,91617.75,79941.75,82045.5,0,0,3.033963919
83587.75,91616,79922.75,82057.25,0,0,3.048512936
83599.5,91610.25,79920.75,82033.75,0,0,3.06355691
83602.75,91613.5,79929.75,82043,0,0,3.079685926
83607.25,91629.75,79927.5,82036.75,0,0,3.094211102
83601.75,91619,79917.5,82055,0,0,3.109756708
83610,91641.75,79927.75,82053.25,0,0,3.126561642
83602.75,91632,79929.25,82030.5,0,0,3.142208815
83614.25,91611.25,79928.5,82050.25,0,0,3.156629562
83598.5,91610.5,79937.5,82031.75,0,0,3.172283173
83613.25,91638,79923,82054.75,0,0,3.188350439
83595.75,91600.75,79932.75,82053.75,0,0,3.2041502
83612.25,91607.5,79906,82038.5,0,0,3.219818592
83601.75,91608.75,79929.75,82038,0,0,3.235123634
83598.25,91610.25,79921.5,82059,0,0,3.251125813
83595.75,91608.25,79907,82044.75,0,0,3.266169786
83606.5,91621.5,79924,82037.75,0,0,3.28266573
83618.75,91625.75,79926.75,82057.25,0,0,3.29761076
83589.75,91604.5,79933.5,82055.5,0,0,3.313979387
83597.75,91610,79926.5,82037.5,0,0,3.329153538
83604,91646.5,79926.25,82035.5,0,0,3.344377279
83590.75,91609.75,79925,82047.5,0,0,3.35957408
83595.25,91601.75,79944.5,82039,0,0,3.375321627
83594.25,91620.25,79935.5,82046,0,0,3.39059186
83596.25,91618.75,79928.5,82052,0,0,3.40658164
83617.5,91620.75,79928,82055.5,0,0,3.421599388
83612.25,91632.25,79927.25,82028.75,0,0,3.436713696
83598.5,91609.25,79923.5,82051.75,0,0,3.451834917
83587.75,91627.25,79919.75,82071.5,0,0,3.46743989
83611,91623.5,79930.75,82086,0,0,3.482668638
83587.25,91606.5,79916.25,82041.25,0,0,3.497704029
83591.25,91602.5,79918.25,82054.25,0,0,3.513644457
83615.25,91622,79912.5,82067.5,0,0,3.529523373
83594.25,91601.25,79918.5,82058.25,0,0,3.544373751
83609.5,91616,79915.25,82031.75,0,0,3.560035229
83612.25,91608,79917.5,82048.5,0,0,3.575027466
83597.5,91620.5,79916.5,82062.5,0,0,3.590492249
83598,91607.25,79917.75,82046.25,0,0,3.6056602
83586.75,91624.5,79924.75,82044.75,0,0,3.62150979
83616.25,91651.75,79950.5,82064.5,0,0,3.637268066
83614,91634.25,79925.75,82059.25,0,0,3.65351963
83599.25,91605.25,79915.75,82044.25,0,0,3.668524981
83594.25,91598.25,79905.5,82049.25,0,0,3.683173656
83612.5,91644.5,79914.75,82032,0,0,3.700124979
83601.5,91597.75,79924.5,82036,0,0,3.715759516
83594.75,91611.75,79912.5,82045.25,0,0,3.731197834
83594.25,91612.25,79931.75,82053,0,0,3.746734381
83596,91633.75,79932.75,82038.5,0,0,3.761841059
83605.25,91621.25,79934.25,82041.25,0,0,3.77738142
83610.5,91614.75,79916,82047.5,0,0,3.792220592
83606.25,91618,79900.5,82049.5,0,0,3.80812645
83615.25,91623.5,79920.5,82045.75,0,0,3.82385993
83613,91625,79933.5,82049.25,0,0,3.839450121
83593.25,91616.5,79934.5,82065.25,0,0,3.855373621
83611.75,91632.25,79927.75,82049.5,0,0,3.870554924
83603.75,91648.5,79901,82059.25,0,0,3.885389805
83600.75,91613.5,79928.75,82048.75,0,0,3.900649786
83586.75,91616,79908.5,82056,0,0,3.915860891
83607,91588,79906.25,82062.75,0,0,3.931732178
83601.75,91630.5,79906.5,82070.5,0,0,3.94698143
83625.75,91615.5,79927.5,82040.75,0,0,3.961338997
83601.25,91621.5,79937.25,82056.5,0,0,3.978148937
83605.75,91607,79934,82055,0,0,3.992862463
83586,91621,79940,82050.5,0,0,4.007971048
83602.25,91609.5,79941.75,82046.75,0,0,4.023688555
83603.25,91613.75,79935.75,82045.5,0,0,4.039415598
83606.75,91597.75,79917,82058.5,0,0,4.054815531
83604.25,91590.25,79941,82060.75,0,0,4.070126057
83610.5,91644,79908.75,82061.25,0,0,4.085977554
83597.75,91602.25,79937.5,82050.75,0,0,4.101508141
83606.25,91604,79921.5,82054,0,0,4.116554976
83595.75,91620.5,79931,82040,0,0,4.131552458
83592.5,91616,79915.75,82062.5,0,0,4.146516085
83596.25,91628.5,79921.25,82062.75,0,0,4.163403511
83599,91624,79945,82050.25,0,0,4.178925514
83595,91619.25,79899.5,82041.75,0,0,4.194507122
83601,91604.25,79928.5,82058.75,0,0,4.210117817
83594.75,91615,79925.5,82045,0,0,4.225665808
83584.5,91623.75,79925.5,82050,0,0,4.242463112
83602.25,91601.75,79923.5,82049.5,0,0,4.256779194
83585,91598,79930.5,82049.5,0,0,4.272373438
83608.75,91607.75,79913,82043.5,0,0,4.287021637
83598.75,91612.25,79913.5,82038.25,0,0,4.303460836
83583.75,91628.75,79917.75,82053.25,0,0,4.31845808
83593,91624,79905.25,82030,0,0,4.333950996
83584.5,91596.25,79932.5,82053.75,0,0,4.349472761
83589.25,91628.5,79924,82033,0,0,4.364452839
83589.5,91601.25,79940.25,82058.75,0,0,4.380451679
